 
33,11
31,48
-4,87
104,90
42,65
86,73
61,24
68,51
34,32
36,6
37,10
-3,41
27,88
105,72
43,63
14,39
36,73
11,71
12,58
47,76
85,47
91,33
50,45
75,66
75,76
31,46
9,86
19,87
68,77
41,17
-6,16
33,68
83,106
88,61
57,62
20,82
57,72
83,0
18,89
85,21
91,78
93,31
83,31
23,34
43,43
84,96
1,-4
44,13
27,99
24,19
65,20
70,31
39,29
56,36
57,85
85,49
89,37
76,59
68,59
27,91
88,21
87,83
43,27
51,56
94,104
25,72
37,8
57,51
33,60
15,20
64,89
16,2
97,40
21,83
9,53
68,-8
10,-2
81,25
-7,103
19,79
92,74
25,39
36,62
32,56
79,3
99,20
91,75
30,68
49,25
39,21
84,53
46,83
9,21
66,8
56,17
86,103
6,12
71,86
58,70
50,74
51,15
5,4
95,38
64,47
14,63
45,24
19,26
82,82
42,60
92,52
3,49
26,54
1,67
1,8
26,88
66,70
51,51
57,18
2,1
-9,41
58,37
-3,38
63,32
25,87
63,90
57,47
21,51
19,14
36,41
32,79
69,103
101,58
70,32
14,38
72,93
72,60
20,12
21,-3
74,86
20,59
11,90
48,18
93,59
106,43
55,9
84,82
55,53
21,20
89,83
53,69
-3,27
74,54
47,15
67,72
86,47
36,59
58,15
50,60
40,2
16,86
2,-2
10,61
44,93
55,94
31,91
17,80
31,45
52,73
16,-2
34,39
18,75
45,66
17,24
15,92
19,91
38,32
85,82
76,31
22,78
60,83
23,88
20,70
68,21
76,63
100,58
8,91
25,20
69,54
18,40
82,43
13,69
24,6
90,23
71,25
45,59
34,59
27,53
5,19
64,27
72,14
43,79
10,86
89,66
79,16
58,10
60,6
61,42
11,57
92,48
49,12
71,71
48,11
83,85
75,38
59,93
18,87
65,75
56,36
71,94
53,-3
65,53
70,68
47,61
67,30
93,34
57,75
40,39
80,65
88,86
7,10
37,-10
87,46
78,29
58,46
28,36
90,77
64,69
18,79
68,86
92,83
99,31
86,0
81,58
77,48
85,6
75,61
56,8
12,95
17,33
73,91
79,28
76,86
15,28
40,60
91,86
9,11
94,55
84,15
50,41
35,89
3,14
2,73
62,78
11,10
15,51
81,20
31,41
12,98
16,17
-1,82
69,8
12,8
97,14
58,98
77,31
66,20
9,81
83,61
65,51
4,80
51,24
48,20
15,35
61,61
63,-2
85,62
83,28
89,67
28,20
73,67
22,33
16,69
0,86
90,24
10,24
89,24
87,16
36,90
62,83
92,64
7,41
102,91
21,75
24,66
32,23
59,75
32,37
89,46
7,63
42,92
38,21
26,48
-5,32
48,83
52,90
30,42
100,63
63,32
41,29
83,49
25,54
89,22
33,7
54,32
6,4
84,40
87,79
6,34
83,-6
77,83
84,86
11,83
30,9
12,63
44,35
53,59
89,69
57,98
32,10
73,21
87,13
39,12
51,67
72,60
8,19
94,78
32,56
40,88
17,56
74,87
75,32
71,46
34,54
100,69
78,20
62,59
57,65
64,31
26,6
30,40
63,47
23,95
98,89
94,69
66,99
84,63
43,106
4,85
67,56
62,90
55,42
70,14
97,40
2,27
21,59
66,4
84,74
61,10
15,39
97,35
24,81
72,19
34,92
67,83
92,77
3,68
-2,49
20,65
19,18
86,86
26,93
-9,79
37,104
67,52
97,54
71,13
30,54
99,9
61,34
93,11
66,75
39,21
62,25
15,55
84,67
85,89
62,30
20,8
91,74
89,23
69,80
68,0
57,42
66,22
43,90
65,52
57,88
14,49
44,14
59,64
67,64
53,52
85,55
78,36
45,71
72,83
101,18
43,23
60,34
101,39
51,52
103,87
47,30
75,61
97,18
36,102
14,100
11,23
20,98
30,49
55,44
56,76
29,98
44,20
47,48
86,33
67,41
33,4
37,90
16,9
95,101
23,29
38,47
91,29
48,32
64,33
-5,37
11,31
25,84
50,84
-4,60
47,50
39,26
56,54
49,51
57,87
69,6
24,51
77,28
64,70
93,30
-1,-3
-2,41
68,63
41,90
12,7
83,8
33,40
60,41
61,90
82,27
39,38
68,55
93,74
78,18
-5,86
40,-8
50,77
84,55
52,52
103,21
32,106
8,9
64,95
26,48
87,10
69,19
87,22
98,8
20,71
16,14
70,90
13,32
19,69
18,20
55,99
11,59
19,7
71,18
5,30
8,15
59,23
64,-2
23,11
63,28
18,58
20,94
40,39
63,22
15,8
102,24
95,-1
55,28
63,62
91,27
90,72
61,86
0,39
2,50
48,94
6,21
60,50
16,38
7,27
47,6
67,71
-1,77
63,69
84,10
92,72
91,98
60,14
45,29
47,50
13,19
73,-8
45,74
40,76
92,52
64,89
-2,32
48,15
27,22
55,74
52,102
85,84
36,58
85,-1
68,94
19,95
71,12
74,33
1,38
50,84
80,66
11,78
73,16
68,-6
88,9
8,90
16,43
74,86
75,79
37,40
24,6
71,72
39,28
103,11
31,79
14,75
78,49
14,4
69,62
65,66
103,51
40,56
67,88
52,39
86,33
72,62
24,70
54,81
22,45
0,31
30,18
24,18
74,68
49,63
41,33
11,14
71,80
4,89
9,96
50,20
25,8
16,67
37,12
20,15
93,17
23,72
38,6
78,79
55,95
15,29
63,64
59,63
69,55
18,77
-4,98
88,35
57,87
34,-2
42,36
12,96
24,87
68,85
10,73
81,89
49,46
7,70
31,7
39,82
82,67
97,49
73,33
72,86
90,29
37,9
89,60
26,67
34,53
15,83
82,84
54,62
84,45
27,50
92,56
103,57
4,-7
9,66
3,7
20,48
88,44
11,62
49,89
50,10
9,47
11,80
47,76
36,45
21,18
15,25
21,76
76,73
70,50
8,88
47,50
64,26
93,47
22,45
14,75
33,19
61,83
11,7
48,73
35,6
89,50
29,27
4,36
22,8
91,4
60,80
13,28
53,60
24,34
88,63
36,85
76,8
75,66
37,-7
45,31
16,20
68,69
22,96
29,43
55,31
48,23
32,44
92,58
26,8
19,27
18,67
57,43
103,63
101,70
24,78
90,-7
62,24
84,16
29,75
29,76
40,48
64,107
8,58
61,71
86,19
8,72
91,54
27,23
56,101
68,15
19,80
7,106
66,27
96,49
92,8
-4,17
100,56
75,2
103,61
55,59
92,4
40,39
23,75
21,64
73,70
86,77
100,38
25,66
8,55
87,50
-2,98
-7,40
23,68
30,58
34,56
12,82
53,64
17,98
13,16
53,87
21,14
4,27
-3,78
81,27
83,61
26,78
47,38
35,36
9,57
82,48
73,22
18,51
72,30
74,53
76,47
52,71
10,69
66,66
63,83
78,25
8,75
12,38
19,58
32,22
99,45
51,0
3,6
9,15
40,16
56,94
69,44
56,76
2,65
-5,14
91,34
-4,75
89,85
102,73
75,35
36,19
92,12
65,19
32,-6
29,32
83,76
58,95
45,17
79,95
28,11
15,75
14,-3
48,44
49,22
50,37
54,48
46,29
10,82
7,44
77,5
26,-5
76,9
32,70
-4,2
69,6
20,30
23,56
56,5
87,59
87,94
32,19
89,100
38,57
56,87
-2,51
-2,63
70,17
87,59
77,88
94,27
93,75
23,63
85,29
15,17
84,78
86,96
61,79
74,70
14,22
43,50
82,10
57,55
79,25
11,65
105,38
35,58
24,33
39,105
44,92
85,12
13,48
33,37
15,47
30,52
9,21
3,31
82,78
76,13
13,34
31,19
21,50
66,85
51,20
105,60
7,-5
47,53
90,23
-5,79
13,55
61,93
63,17
60,66
88,61
9,78
72,49
28,59
54,84
53,10
76,86
52,74
35,25
15,87
12,9
44,86
6,90
60,78
24,2
84,102
51,23
11,82
26,38
7,48
44,60
17,93
50,22
25,32
4,59
93,52
4,72
10,5
16,10
65,15
20,14
16,92
6,68
28,16
33,63
39,63
57,39
93,3
69,17
10,10
70,97
19,35
91,70
38,25
7,64
95,-3
61,42
52,43
89,81
28,69
87,52
33,88
54,78
94,32
63,20
19,101
78,63
42,73
10,33
40,45
80,97
36,3
15,12
38,-8
-2,59
84,43
44,20
46,42
72,35
54,99
80,61
61,46
90,37
10,14
102,48
11,44
60,67
75,74
68,53
11,81
38,42
62,62
72,-1
57,80
10,78
22,50
74,37
7,69
11,66
46,49
77,53
72,93
39,37
86,11
71,54
3,44
57,88
90,90
63,70
69,41
18,99
74,94
87,47
31,55
51,45
32,60
92,64
53,49
61,15
87,89
39,73
21,31
12,69
86,85
51,29
93,19
56,56
59,4
37,80
62,83
6,-2
86,42
5,52
11,50
34,12
52,67
8,51
62,19
86,8
46,44
25,39
81,96
43,9
36,28
53,-3
15,85
23,60
54,-4
15,79
45,5
23,69
90,74
33,69
56,38
93,86
43,54
59,26
8,17
14,35
86,41
70,34
74,93
21,53
61,88
79,79
46,37
80,8
1,59
86,87
17,55
89,35
35,33
15,39
15,15
77,12
10,80
43,76
21,61
73,9
52,9
82,52
91,35
17,40
58,46
72,96
4,34
12,29
76,31
38,16
2,44
32,96
59,82
62,62
9,69
80,44
13,72
78,78
78,2
-2,-1
88,0
41,39
95,24
90,13
69,41
51,25
64,52
75,27
54,51
35,82
58,92
90,96
105,85
47,36
13,57
80,20
28,88
17,61
14,58
30,-2
11,78
83,36
83,32
54,10
53,15
17,36
55,67
35,2
46,33
89,20
21,22
26,100
71,33
58,54
40,23
82,88
49,35
88,74
4,47
9,66
23,95
60,74
10,0
85,77
39,53
96,21
53,2
-2,68
71,88
0,92
65,3
36,85
0,76
66,58
98,20
93,44
63,38
51,73
22,68
25,17
1,78
29,82
28,32
53,58
52,65
42,11
48,39
52,68
83,57
53,49
7,31
5,86
103,55
76,11
2,52
13,8
58,77
79,7
42,66
72,84
93,55
24,-4
62,-6
90,70
-4,58
27,46
-1,97
67,71
18,61
-8,16
13,73
2,91
-1,61
63,5
38,57
33,53
8,-1
78,28
22,24
15,28
24,76
11,59
61,14
8,14
90,85
59,38
80,11
85,65
9,73
96,28
40,15
17,91
36,42
44,-2
40,90
7,91
33,41
60,7
22,65
-5,48
15,7
33,69
42,-5
86,61
74,90
45,5
80,48
45,70
14,29
17,56
48,84
78,88
61,6
12,24
34,94
100,76
41,17
58,6
41,82
80,65
101,66
89,52
11,19
66,8
7,48
72,66
79,22
48,90
64,75
-3,13
-3,80
20,69
83,91
78,62
13,87
90,70
1,73
52,5
31,65
4,-5
74,62
11,58
102,15
83,9
90,64
38,84
35,87
-3,49
77,40
6,68
13,-8
40,53
77,1
49,79
4,16
75,-5
73,41
33,74
35,77
25,64
36,-3
33,70
55,38
11,25
11,57
54,91
46,33
13,27
9,83
-4,40
86,76
22,66
67,15
73,62
65,52
51,24
66,68
44,90
60,73
62,83
39,72
62,82
73,74
17,50
86,13
73,61
32,40
48,71
9,51
51,-6
11,20
62,65
102,16
28,55
28,73
71,11
7,57
30,13
65,-4
55,27
76,91
56,84
51,23
86,8
15,48
7,2
60,33
0,34
49,33
73,46
97,22
70,79
79,36
76,42
8,72
-3,60
104,57
21,62
19,50
48,62
64,75
61,34
35,0
66,28
55,39
53,35
86,34
58,-6
-7,71
34,54
10,71
53,52
93,9
-5,9
81,60
49,76
69,85
49,55
24,15
70,32
90,-1
44,73
59,83
53,51
47,14
89,87
13,19
8,19
31,88
65,43
84,67
41,-4
55,82
4,78
45,4
50,16
-2,55
53,30
56,58
31,22
66,57
32,57
34,10
14,20
82,71
15,52
104,75
32,18
49,18
99,11
47,79
26,38
95,95
94,38
48,51
97,4
42,34
88,22
21,89
81,93
61,3
92,40
16,22
88,57
56,88
99,35
35,80
13,29
48,101
76,74
0,66
63,87
64,52
91,64
37,41
22,92
64,55
84,64
35,35
96,69
19,87
88,30
14,65
63,59
97,97
24,6
72,76
15,5
32,62
23,32
69,25
18,59
28,73
1,75
101,86
72,69
103,65
67,52
49,30
76,62
17,80
20,100
53,42
82,41
63,43
50,104
37,44
81,71
36,29
15,92
46,24
25,18
45,35
66,52
95,18
47,55
66,74
91,57
55,55
71,69
35,80
54,92
16,76
16,22
66,38
98,42
46,85
10,22
21,58
66,37
1,-4
76,14
90,85
31,58
50,99
20,19
53,16
0,14
44,63
4,54
105,92
95,5
83,77
10,74
53,14
65,61
61,104
41,31
80,18
22,-2
84,12
78,85
34,79
87,11
7,39
36,23
101,54
84,5
33,29
16,76
70,67
15,53
66,50
83,87
14,84
57,90
21,40
25,14
50,33
59,75
14,96
92,58
33,16
99,20
12,76
70,72
75,76
13,56
8,66
71,70
58,58
86,43
-5,77
33,68
64,77
69,41
53,56
52,61
24,35
18,12
13,23
87,54
18,103
96,70
86,62
55,100
26,34
67,90
52,2
57,87
83,81
34,37
72,65
56,18
73,32
56,87
-5,47
21,49
72,65
21,61
56,101
-6,91
99,74
66,21
80,53
30,34
44,84
37,7
38,69
86,48
82,74
90,65
76,88
43,7
59,69
36,65
80,94
43,78
62,68
86,25
89,85
31,77
35,29
15,101
43,15
16,57
34,62
79,18
11,4
56,8
52,41
89,93
21,51
30,15
74,13
71,59
18,88
6,19
33,49
-8,81
28,54
42,68
7,77
62,64
18,1
85,73
51,64
64,43
68,77
-9,14
62,60
91,45
32,50
8,105
26,30
93,59
70,-1
22,5
57,19
37,75
88,41
17,103
25,26
49,29
38,19
38,70
37,65
20,9
49,12
17,29
42,33
39,49
7,92
19,23
31,94
62,100
71,79
44,50
71,12
77,64
0,44
32,67
67,9
12,52
7,49
6,13
23,85
39,25
22,95
33,45
75,81
82,20
13,70
82,70
10,24
44,24
53,98
41,46
71,59
65,64
-7,100
43,15
27,57
61,14
-2,65
79,24
19,37
69,17
87,80
27,48
-5,80
80,91
72,62
2,-4
26,26
47,31
60,52
84,76
26,7
7,44
17,12
12,60
54,82
93,77
39,64
32,73
15,54
49,5
86,17
98,79
5,83
67,84
67,38
69,80
37,54
45,58
74,34
37,79
78,36
72,45
80,65
106,75
18,29
97,86
7,21
5,81
96,16
101,75
35,49
22,87
31,7
61,84
97,28
87,62
13,17
68,75
27,51
4,-2
30,29
81,53
104,32
64,97
47,67
88,92
95,13
28,88
59,33
-2,18
54,43
53,35
-9,44
14,11
14,14
87,68
20,12
-6,60
70,3
-1,9
92,30
25,99
52,32
74,63
81,3
55,67
26,25
35,104
81,54
43,42
41,98
39,10
15,57
18,30
96,101
12,54
65,19
59,102
21,10
3,94
58,55
68,15
37,79
45,-2
54,59
70,49
62,80
26,31
75,25
35,84
56,57
22,15
8,14
106,56
17,10
47,71
47,84
13,90
-4,106
55,42
75,26
81,56
43,19
24,70
96,68
87,60
84,49
28,1
27,102
32,7
5,56
96,-1
18,45
60,65
28,93
23,75
10,26
87,75
68,83
76,26
47,19
93,31
33,91
12,58
59,69
39,69
63,36
73,63
71,104
70,14
6,14
73,16
92,13
81,76
89,65
86,84
6,9
-3,16
77,13
35,85
79,54
69,13
29,44
53,4
72,-8
-5,9
89,9
62,66
74,82
11,63
73,32
40,76
88,82
90,46
43,37
59,6
17,39
28,99
23,32
90,83
11,41
78,69
64,92
3,89
11,18
93,86
41,38
36,32
29,10
86,74
30,31
76,21
101,24
8,21
47,54
47,2
72,81
80,74
16,54
62,52
79,81
19,28
40,15
38,8
70,44
35,57
76,58
68,96
51,35
12,28
8,61
67,25
94,80
20,91
85,28
31,80
-2,32
23,60
32,14
26,27
55,24
48,59
76,53
89,26
6,73
38,48
51,68
12,85
83,107
70,72
81,85
42,64
26,33
75,68
63,-3
85,41
11,84
54,31
88,86
67,61
31,-2
26,49
78,67
103,55
-3,1
91,63
100,5
85,62
55,31
4,89
18,86
93,47
65,11
91,29
36,5
76,7
-1,60
33,55
82,35
54,45
84,-1
86,44
64,79
43,63
42,30
13,76
36,8
13,8
61,55
35,5
90,59
41,79
95,12
14,92
6,7
85,53
80,51
81,32
88,4
11,74
38,57
58,97
46,14
39,61
23,52
55,75
78,81
21,89
7,87
50,75
96,31
69,49
37,30
96,104
74,23
4,31
95,23
44,71
19,36
33,85
-3,51
29,83
54,15
34,38
105,41
0,101
34,74
31,34
44,36
73,30
18,30
47,37
103,61
78,64
98,54
25,3
66,23
50,18
69,32
35,88
66,32
87,60
1,56
31,98
28,68
18,84
51,10
85,23
93,81
29,49
31,70
35,89
-10,62
54,43
65,77
51,74
38,66
65,80
52,60
4,4
70,61
31,40
47,90
37,51
42,22
90,37
93,93
86,42
62,28
-4,3
29,2
34,25
59,103
12,12
80,95
74,27
80,34
12,9
88,87
-2,78
60,7
72,28
86,53
6,28
55,34
26,63
53,79
82,39
51,10
17,-4
5,49
22,103
51,59
94,47
79,0
4,76
7,101
53,84
82,85
74,16
27,46
33,59
18,46
76,7
80,58
49,27
92,51
71,16
26,99
51,51
3,34
98,31
57,48
56,52
-3,47
53,70
34,-2
22,100
38,94
59,60
-1,22
69,41
27,44
36,45
108,77
90,21
85,76
89,47
69,54
15,-9
92,47
4,33
11,17
89,13
9,41
22,66
58,44
64,13
62,37
10,52
69,39
32,21
5,50
86,47
15,31
4,3
37,90
77,-5
74,21
53,76
30,62
65,86
82,47
81,8
31,68
30,63
85,76
98,63
42,78
77,49
5,4
25,31
101,69
78,66
54,74
45,93
42,17
78,35
21,8
90,46
33,32
32,-7
82,75
52,71
80,85
45,96
46,63
84,102
39,31
71,17
18,3
7,83
33,7
75,82
20,89
89,38
47,3
59,53
60,25
29,66
30,4
91,5
63,54
55,37
97,84
20,76
29,76
7,66
52,33
32,66
80,29
24,60
17,41
62,83
73,102
53,46
69,35
10,12
58,87
4,58
5,40
34,11
64,59
49,102
32,35
33,6
25,7
0,7
61,92
78,100
96,62
13,29
91,41
92,13
-7,95
36,13
1,78
3,13
87,91
57,61
66,71
80,6
85,72
11,83
97,74
77,40
34,18
63,49
77,3
52,81
58,94
60,59
68,2
34,43
90,18
9,90
59,65
8,80
24,102
55,97
88,43
10,65
105,16
42,60
39,68
91,7
67,89
40,15
-9,90
-4,5
53,74
97,69
105,54
74,-6
90,17
25,86
63,102
21,62
1,66
71,75
51,50
100,55
55,54
48,89
68,58
14,86
54,22
38,53
13,32
28,19
29,60
13,51
55,78
44,14
81,98
97,-1
66,14
52,89
19,23
59,62
69,15
16,97
59,56
84,78
67,60
87,15
46,88
30,70
5,-4
10,8
80,2
11,20
44,81
50,67
65,4
77,31
50,6
63,65
48,65
102,51
-1,70
1,87
79,78
10,8
53,78
79,78
46,66
52,92
81,-6
33,81
56,75
37,32
90,35
31,1
88,6
71,46
94,53
0,71
78,0
98,96
68,99
44,21
46,79
47,73
24,11
65,93
-7,25
17,78
-10,79
47,52
34,36
89,42
79,68
58,13
95,26
39,38
74,92
68,79
42,26
-6,39
39,45
61,34
26,33
84,62
16,91
24,58
33,99
75,18
47,73
70,33
70,-6
72,25
82,23
16,36
94,10
31,30
38,98
51,50
42,8
88,43
64,27
85,19
63,41
21,30
39,102
73,77
66,75
96,9
13,46
54,0
30,75
16,79
64,57
72,46
23,91
84,15
19,8
73,43
2,44
12,9
88,51
7,80
29,59
33,29
17,61
73,22
50,3
14,62
7,99
15,95
38,21
95,59
12,39
81,-1
-9,86
32,13
35,15
3,11
66,7
75,22
42,20
83,14
82,34
19,73
-4,95
88,69
7,13
35,-1
59,9
37,65
54,52
79,106
27,17
68,79
61,7
49,31
42,1
79,51
3,8
59,104
92,52
92,59
66,49
39,-4
74,54
24,90
49,28
104,14
65,49
20,97
39,72
44,60
57,7
88,23
12,29
66,8
53,58
38,75
67,101
54,-2
63,0
33,64
2,53
63,10
30,90
76,96
29,53
67,27
67,0
40,6
12,85
86,44
58,28
53,53
7,3
83,78
30,52
1,93
57,9
43,29
52,24
13,-1
96,50
75,92
35,77
67,100
74,40
25,4
98,22
64,54
21,75
42,52
82,97
98,74
98,79
30,64
80,31
58,11
-8,58
72,37
17,69
50,56
2,5
48,22
75,84
18,38
90,8
28,21
74,31
62,32
69,32
85,101
26,56
15,93
26,75
91,42
69,101
42,37
16,93
58,51
66,10
82,-1
56,54
59,20
76,67
